GAME_DATE,LAST_NAME,FIRST_NAME,FULL NAME,DRAFTED?,TIER,ROUND,PICK,TEAM,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,HEIGHT_IN,WEIGHT_LBS,POSITION1,POSITION2,BATTING_SIDE_R_L_S,THROWING_SIDE_R_L,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,BP_HOME_RUNS_PULL,BP_HOME_RUNS_MIDDLE,BP_HOME_RUNS_OPPOSITE_FIELD,AT_BATS,WALKS,HITS,RUNS,STOLEN_BASES,RBIS,HOME_1ST_TIME,NUMBER_OF_SWINGS,SWING_AND_MISSES,CHASE_SWINGS,SWINGS_FB,LENGTH_OF_AT_BAT_PITCHES,HARD_CONTACT_PULL_SIDE,HARD_CONTACT_MIDDLE,HARD_CONTACT_OPPOSITE_FIELD,ABOVE_AVERAGE_DEFENSIVE_PLAYS,ERRORS_COMMITTED,PRESENT_HITTING,PRESENT_POWER,PRESENT_RUNNING,PRESENT_FIELDING,PRESENT_ARM,FUTURE_HITTING,FUTURE_POWER,FUTURE_RUNNING,FUTURE_FIELDING,FUTURE_ARM,PLAYERID,SCHOOLID,SCOUTID,GAMEKEY,COMMENTS,AVG GRADE
01/31/2018,Stone,Christian,"Stone, Christian",N,5,-,-,-,So.,Ryan Hutchinson,Phoenix College,ACCAC,68,160,,,R,R,South Mountian Community College,ACCAC,South Mountian Community College_at_Phoenix College,,,,4,0,0,0,0,0,,2.25,4,2,5,4.4,2,0,0,0,0,45,20,50,50,45,55,30,50,50,55,196,399,56,,,42
03/04/2018,Stone,Justin,"Stone, Justin",N,5,-,-,-,So.,Ricky Conti,Roger Williams University,Commonwealth Coast Conference,68,,OF,,R,R,Swarthmore College,Centennial Conference,Roger Williams University_AT_Swarthmore College_03/04/2018,,,,4,1,2,2,1,2,,4,0,0,4,3.75,1,0,0,0,0,30,30,,45,40,30,30,,45,40,609,121,28,7567,,36
05/01/2018,Storheim,Isaac,"Storheim, Isaac",N,5,-,-,-,Sr.,Nathan Zaltsman,Skyline High School,UT,64,115,2B,P,R,R,Highland High School,UT,Skyline High School_AT_Highland High School_05/02/2018,,,,3,0,1,0,0,0,4.41,7,0,1,0,4.3,0,1,0,0,0,25,20,40,25,20,30,25,40,30,25,2739,401,124,4030,"I put his listed height and weight from the roster but I highly doubt its correct. Looked closer to 6'0"" 165",26
04/23/2018,Stotler,Brooks,"Stotler, Brooks",N,5,-,-,-,Jr.,Andrew Pop,Long Beach State Univeristy,Big West,73,200,LF,,L,R,University of Southern California,Pacific-12 Conference ,"
Long Beach State University_AT_University of Southern California_04/24/2018",,,,4,0,2,2,1,1,,8,2,2,4,4,1,0,0,0,0,45,40,60,55,45,55,50,65,60,55,1414,102,89,3063,,49
03/20/2018,Stotler,Brooks,"Stotler, Brooks",N,5,-,-,-,JR,Russ Morgan,Long Beach State University,Big West Conference,73,200,RF,OF,L,R,Loyola Marymount University,West Coast Conference,Long Beach State University_AT_Loyola Marymount University,0,0,0,1,3,0,0,1,0,,4,2,2,2,4.2,0,0,0,1,0,35,30,40,35,30,40,35,40,35,35,1414,102,80,1276,,34
04/26/2018,Stott,Bryson,"Stott, Bryson",N,5,-,-,-,So.,Scott Naughton,University of Nevada Las Vegas,Mountain West Conference ,75,195,SS,,L,R,San Diego State University,Mountain West Conference,University of Nevada Las Vegas_AT_San Diego State University_04/27/2018,2,1,0,3,1,1,0,0,0,4,4,0,0,3,3.5,0,0,1,0,0,45,35,70,55,50,55,50,70,60,60,2740,306,84,3176,"True leadoff guy, has gap to gap power right now but it could translate to homerun power later on. Great glove and solid arm.",51
02/25/2018,Straw,Eli,"Straw, Eli",N,5,-,-,-,Jr.,Zane Moran,Emory and Henry College,Old Dominion Athletic Conference,74,200,3B,,R,R,Mount Aloysius College,Allegheny Mountain Collegiate Conference,Mount Aloysius College_AT_Emory and Henry College_02/25/2018,,,,3,0,1,0,1,0,,3,0,0,3,1.33,0,0,0,0,0,20,50,30,30,50,30,50,30,35,50,568,392,79,6986,,36
03/11/2018,Strmecki,Henry,"Strmecki, Henry",N,5,-,-,-,Fr.,Colby Morris,Middlebury College,New England Small College Athletic Conference,72,180,CF,RF,R,R,Bard College,Liberty League,Middlebury College_AT_Bard College_03/11/2018,0,0,0,3,1,1,1,0,1,4,2,0,0,1,4.5,1,0,0,0,0,30,35,50,40,40,40,40,45,45,45,583,324,81,7054,,39
03/11/2018,Strmecki,Henry,"Strmecki, Henry",N,5,-,-,-,Fr.,Colby Morris,Middlebury College,New England Small College Athletic Conference,72,180,CF,RF,R,R,Bard College,Liberty League,Middlebury College_AT_Bard College_03/11/2018,0,0,0,3,1,1,1,0,1,4,2,0,0,1,4.5,1,0,0,0,0,30,35,50,40,40,40,40,45,45,45,583,324,81,7054,,39
04/07/2018,Strmecki,Henry,"Strmecki, Henry",N,5,-,-,-,Fr.,Colby Morris,Middlebury College,New England Small College Athletic Conference,72,180,OF,,R,R,Wesleyan University,New England Small College Athletic Conference,Middlebury College_AT_Wesleyan University (Connecticut)_04/07/2018,0,0,0,4,0,0,0,0,0,4,6,2,2,5,5,0,0,0,0,0,30,35,50,40,40,35,40,55,45,50,583,324,81,8303,,39
02/23/2018,Strumpf,Chase,"Strumpf, Chase",N,5,-,-,-,So.,"Johnson, Matt",UCLA,Pacific2 Conference,73,195,2B,,R,R,Baylor University,Big 12,Baylor University_AT_UCLA_,,,,4,1,1,0,0,2,4.4,8,2,1,6,4.6,1,0,0,1,0,45,40,40,60,50,60,55,40,60,50,2743,511,60,,,47
03/30/2018,Strunc,Jack,"Strunc, Jack",N,5,-,-,-,Jr.,Robert_Lippert,Creighton University,Big East,72,190,INF,,R,R,University of Evansville,Missouri Valley,University of Evansville_AT_Creighton University,,,,3,,2,,1,,4.25,5,2,2,,3.7,,2,,,1,30,35,55,55,50,60,55,60,60,60,1602,78,68,1905,,45
02/17/2018,Stunkel Jr.,Duke,"Stunkel Jr., Duke",N,5,-,-,-,R-SR,Jamie Quolas,University of South Florida,American Athletic Conference,76,210,OF,IF,S,R,University of North Carolina,Atlantic Coast Conference,University of South Florida_at_University of North Carolina,,,,3,,,,,,4.7,5,1,,4,7,,2,,,,40,45,45,50,50,55,60,50,55,50,2745,145,90,,,46
03/07/2018,Sudduth Jr.,Chase,"Sudduth Jr., Chase",N,5,-,-,-,Jr.,Kasen Rainey,North Georgia,Peach Belt,74,195,2B,INF,R,R,Emmanuel College,Conference Carolinas,EmmanuelCollege_at_UniversityOfNorthGeorgia,0,0,0,4,1,1,1,0,3,4.27,5,1,0,2,5,0,0,2,0,0,40,30,45,50,50,45,35,45,50,50,1114,520,91,2142,,43
04/27/2018,Sullivan,Jason,"Sullivan, Jason",N,5,-,-,-,Jr.,Will_Merrill,Central Michigan University,Mid-American Conference,71,190,2B,,R,R,Bowling Green State University,Mid-American Confrence,Bowling Green State University_AT_Central Michigan University_04/27/2018,,,,5,1,2,1,0,2,4.12,10,1,4,6,4.4,1,0,3,0,0,50,60,40,40,50,55,65,40,50,60,2747,271,75,3150,,48
03/18/2018,Sumpter,Eli,"Sumpter, Eli",N,5,-,-,-,Sr.,Kyle Bishop,Roanoke College,Old Dominion Athletic Conference,73,170,2B,3B,R,R,Eastern Mennonite University,Old Dominion Athletic Conference,Eastern Mennonite University_AT_Roanoke College_03/17/2018,,,,5,0,3,1,1,1,4.29,5,1,1,3,2.2,0,1,1,1,0,35,30,50,40,35,35,35,50,45,40,1167,393,2,7130,,38
03/25/2018,Susi,Zac,"Susi, Zac",N,5,-,-,-,Jr.,Jamie Quolas,University of Connecticut,American Athletic Conference,74,204,C,0,L,R,University of South Florida,American Athletic Conference,University of Connecticut_AT_University of South Florida_03/25/2018,0,0,0,4,0,1,1,0,0,5,7,2,0,4,4,0,1,0,0,0,40,45,20,40,45,50,55,30,50,50,2748,9,90,8629,,38
03/16/2018,Susi,Zac,"Susi, Zac",N,5,-,-,-,Jr.,Joe Barbella,University of Connecticut,American Athletic Conference,74,207,C,,L,R,St. John's University,Big East,University of Connecticut_AT_St. Johns University_03/16/2018,,,,4,,2,1,,1,4.15,5,,,2,2.75,2,,,1,1,40,30,45,40,50,45,40,45,50,50,2748,9,1,8611,,41
02/25/2018,Sutton,Sean,"Sutton, Sean",N,5,-,-,-,So.,Ben Pickett,Seattle University,Western Athletic Conference,75,228,1B,,L,L,University of Rhode Island,Atlantic 10 Conference,University of Rhode Island_AT_Seattle University,0,0,0,5,1,1,0,0,0,,11,0,0,5,3,2,1,0,0,0,35,40,40,40,35,50,40,35,40,40,678,1272,88,397,,38
03/12/2018,Suzuki,Kenji,"Suzuki, Kenji",N,5,-,-,-,So.,Matthew_Roberson,Eastside Catholic High School,WA,72,180,3B,SS,R,R,Skyline High School,WA,Skyline High School_AT_Eastside Catholic High School_03/12/2018,,0,0,4,0,1,1,0,1,4.23,7,3,0,6,3.5,0,0,0,0,0,40,35,35,40,40,55,45,40,50,45,2749,411,95,811,,38
04/28/2018,Svozil,Michael,"Svozil, Michael",N,5,-,-,-,Jr.,Sam_Steinwand,Augustana University (South Dakota),Northern Sun Intercollegiate Conference,67,165,2B,OF,R,R,"Minnesota State Univeristy, Manakto",Northern Sun Intercollegiate Conference,"Augustana University (South Dakota)_AT_Minnesota State University, Mankato_04/28/18",,,,5,0,1,0,1,0,5.07,15,1,3,7,5.4,1,0,0,2,0,40,35,50,55,45,50,45,50,55,45,2750,358,107,3249,"Michael is a tough out to get, hangs in there til the end and dosent give the pitcher an easy out. Small and short stature but has the speed with the bat. Scouted him after watching the first game. Overall great player for this top ranked time in Division 2. Tracks the ball well in the field and his speed was on display. ",45
03/01/2018,Swartz,Sam,"Swartz, Sam",N,5,-,-,-,Jr.,Chandler Chappell,University of the Ozarks (Arkansas),American Southwest Conference,72,190,3B,,R,R,Concordia University Texas,American Southwest Conference,University of the Ozarks (Arkansas)_AT_Concordia University Texas_03/02/2018,1,0,0,4,0,0,0,0,0,4.19,12,4,2,7,5.5,0,0,0,0,0,20,30,45,35,35,30,40,50,40,40,672,25,24,1230,,33
04/19/2018,Sweet,Zach,"Sweet, Zach",N,5,-,-,-,RS-Fr.,Caleb Watkins,Cisco College,North Texas Junior College Athletic,72,180,2B,,R,R,McLennan Community College,North Texas Junior College Athletic,Cisco College_AT_McLennan Community College_04/21/2018,,,,4,0,0,0,0,1,4.33,7,0,2,3,2.25,0,1,0,0,0,35,35,50,40,35,40,30,50,40,35,2140,826,119,2936,"Quick out of the box, contact hitter, able to use his speed to run out extra bases. Not too patient, looks to take advantage of first pitch fastballs.",39
03/29/2018,Swift,Drew,"Swift, Drew",N,5,-,-,-,Fr.,Mackenzie,Arizona State University,Pac-12,72,150,SS,3B,L,L,Washington State University,Pac-12,Arizona State University_at_Washington State University,0,0,0,4,0,1,0,0,0,,7,5,2,1,4,0,0,0,0,1,20,25,35,45,40,35,35,40,50,45,1582,489,75,1717,,33
05/19/2018,Szczasny,Tommy,"Szczasny, Tommy",N,5,-,-,-,So.,Theo_Mackie,Northern Illinois University,Mid-American Conference,70,185,SS,,L,R,Eastern Michigan,Mid-American Conference,Northern Illinois University_AT_Eastern Michigan_05/19/2018,,,,4,2,1,0,0,1,4.25,3,1,2,1,3.5,0,0,0,0,1,25,25,45,35,55,30,35,50,40,60,3071,275,69,3967,,37
05/11/2018,Tackett,Hunter,"Tackett, Hunter",N,5,-,-,-,Sr.,Zane Moran,University of Miami,Atlantic Coast Conference,75,186,LF,,R,R,Virginia Tech,Atlantic Coast Conference,University of Miami_AT_Virginia Tech_05/11/2018,,,,4,1,1,0,0,1,,8,2,1,4,3.5,0,0,0,0,0,30,30,45,40,45,35,40,45,45,45,2967,41,79,8400,"Tackett has a tall frame, but is thin enough that he has room to add muscle and power. He has decent contact skills and good bat speed, but a small hitch in his swing could cause mechanical issues. The rest of his game is below average to fringe-average. His arm profiles enough to play left or center, but probably not right. His speed probably does not profile in center. That puts a lot of pressure on his bat in left. If he can work out the mechanical issues in his swing, he could become a decent fourth outfielder.",38
04/05/2018,Taff,Brett,"Taff, Brett",N,5,-,-,-,Jr.,Eric Droegemeier,Austin College,Southern Collegiate Athletic Conference,72,205,3B,,R,R,Schreiner University,Southern Collegiate Athletic Conference,Austin College_AT_Schreiner University,0,0,0,4,0,2,0,0,1,4.42,5,1,0,5,3,0,1,0,0,0,30,30,30,30,40,40,45,40,35,45,1718,585,34,3491,hit by pitch in his 2nd plate appearance,32
04/13/2018,Tait,Coltrane,"Tait, Coltrane",N,5,-,-,-,So.,Chris_Toomey,New York University,University Athletic Association,72,185,RF,OF,R,R,Case Western Reserve University,University Athletic Association,New York University_AT_Case Western Reserve University_04/13/2018,,,,3,1,0,0,0,0,4.75,7,4,3,,4.25,0,0,1,0,0,20,25,25,20,20,25,30,25,25,25,1431,675,114,2379,"Small build, has room to grow. Low stance, but powerful legs. Has trouble staying off the off speed. Had very few opportunities in right field while I watched him, but took a very poor route to a ball that ended up allowing a run. Lots of swings and misses.",22
04/13/2018,Tait,Coltrane,"Tait, Coltrane",N,5,-,-,-,So.,Chris_Toomey,New York University,University Athletic Association,72,185,RF,OF,R,R,Case Western Reserve University,University Athletic Association,New York University_AT_Case Western Reserve University_04/13/2018,,,,3,1,0,0,0,0,4.75,7,4,3,,4.25,0,0,1,0,0,20,25,25,20,20,25,30,25,25,25,1431,675,114,2379,"Small build, has room to grow. Low stance, but powerful legs. Has trouble staying off the off speed. Had very few opportunities in right field while I watched him, but took a very poor route to a ball that ended up allowing a run. Lots of swings and misses.",22
03/24/2018,Tait,Coltrane,"Tait, Coltrane",N,5,-,-,-,So.,Kyle Anderson,New York University,University Athletic Association,72,185,OF,,R,R,Haverford College,Cetennial Conference,Haverford College_AT_New York University_03/24/2018,-,-,-,4,1,2,2,0,2,,9,1,0,8,4,0,0,0,0,0,30,25,30,30,30,30,35,35,30,40,1431,675,11,7284,,29
04/03/2018,Tamez,Nick,"Tamez, Nick",N,5,-,-,-,Fr.,John Sanchez,North Central Texas College,NTJCAC,,,RF,,R,R,McLennan Community College,Region 5,North Central Texas College_AT_McLennan Community College_04/04/2018,,,,2,1,0,0,0,0,,6,1,2,4,2.5,1,0,0,0,0,25,30,40,40,45,35,35,50,45,50,2751,#REF!,100,3426,,36
03/04/2018,Tarantino,Matthew,"Tarantino, Matthew",N,5,-,-,-,Sr.,Doug Wyman,University of the Pacific,West Coast,71,185,SS,,R,R,"California Polytechnic State University, San Luis Obispo",West Coast,"University of the Pacific_AT_California Polytechnic State University, San Luis Obispo",0,0,0,5,0,1,1,0,0,4.38,8,3,1,7,3.4,0,0,0,1,1,25,25,45,40,35,25,25,45,40,35,641,1245,122,2046,,34
05/18/2018,Tavares,Oliver,"Tavares, Oliver",N,5,-,-,-,Fr.,Kyle_Anderson,"Fairleigh Dickinson University, Metropolitan Campus",Northeast Conference,76,200,SS,,R,R,Long Island University-Brooklyn Campus,Northeast Conference,"Fairleigh Dickinson University, Metropolitan Campus_AT_Long Island University-Brooklyn Campus_05/19/2018",,,,3,1,0,0,0,0,4.34,5,1,1,4,2.5,0,0,0,0,0,30,30,45,35,30,35,35,50,40,40,3062,1594,11,8477,"Athletic shortstop with speed, not much else. Aggressive at the plate to his disadvantage. Average fielder, not much more room for growth physically.",34
04/23/2018,Taylor,Dante,"Taylor, Dante",N,5,-,-,-,Jr.,Gerry Leung,Newton North High School,MA,75,175,SS,,R,R,Brookline High School,MA,Brookline High School_AT_Newton North High School_04/23/2018,,,,3,0,0,0,0,0,,3,1,0,3,3.33,0,0,0,0,0,20,25,25,25,35,40,35,35,35,45,2752,"1,473",67,"8,006",Large frame lean athletic highly projectable present build. Slightly open stance with a static hand load. Showed most pop to pull side and projects well in terms of power. Clean fielding with solid range. Extended transfer but has good arm strength across diamond. ,26
03/25/2018,Taylor,Kennie,"Taylor, Kennie",N,5,-,-,-,Jr,Scott Moore,Duke University,Atlantic Coast Conference,71,170,CF,OF,R,R,University of Pittsburgh,Atlantic Coast Conference,Duke University_AT_University of Pittsburgh_03/25/2018,0,0,0,4,0,1,0,0,0,4.09,7,1,1,5,3.25,1,1,0,1,0,30,20,70,50,40,35,20,70,60,45,1475,46,8,7341,,42
03/25/2018,Taylor,Kennie,"Taylor, Kennie",N,5,-,-,-,Jr.,Scott Moore,Duke University,Atlantic Coast Conference,71,170,CF,OF,R,R,University of Pittsburgh,Atlantic Coast Conference,Duke University_AT_University of Pittsburgh_03/25/2018,0,0,0,4,0,1,0,0,0,4.09,7,1,1,5,3.25,1,1,0,1,0,30,20,70,50,40,35,20,70,60,45,1475,46,8,7341,,42
04/30/2018,Taylor,Noah,"Taylor, Noah",N,5,-,-,-,Sr.,Matt Johnson,Notre Dame High School,CA,72,160,CF,P,L,L,Crespi High School,CA,Notre Dame High School_AT_Crespi High School_05/01/2018,,,,3,1,1,1,0,2,,5,1,1,4,4.75,1,0,1,0,0,25,30,40,30,45,40,55,40,50,60,2753,1839,60,8750,,34
03/23/2018,Taylor,Owen,"Taylor, Owen",N,5,-,-,-,Sr.,Caleb Watkins,University of Kansas,Big 12,75,220,1B,,S,R,Baylor University,Big 12,Kansas University_AT_Baylor University_03/24/2018,,,,2,1,1,1,0,0,,5,3,1,3,5.33,1,0,0,0,0,35,35,,40,35,45,45,,55,40,1513,73,119,1498,,36
03/31/2018,Taylor,Ryan,"Taylor, Ryan",N,5,-,-,-,So.,Robert_Frey,College of DuPage,Illinois N4C Conference,70,200,SS,3B,R,R,Kankakee Community College,Illinois N4C Conference,College of Dupage_AT_Kankakee Community College,,,,4,,2,2,,1,,7,1,,4,3,,1,1,1,2,40,40,40,30,40,40,40,40,25,40,1673,966,42,1933,,38
04/30/2018,Taylor,Yeager,"Taylor, Yeager",N,5,-,-,-,Jr.,"McCann, Ruairi","University of California, Riverside",Big West,72,210,1B,,L,R,San Diego State University,Mountain West,"University of California, Riverside_AT_San Diego State University_05/01/2018",,,,4,0,4,1,0,1,4.53,11,3,1,5,3.75,3,0,0,0,0,30,40,35,30,40,40,55,35,40,50,2754,106,72,3768,Strong lower body. Hips move well through the zone. Fast hands.,35
03/30/2018,Teagarden,Reagan,"Teagarden, Reagan",N,5,-,-,-,So.,Ryan Hutchison,Central Arizona College,ACCAC,72,190,2B,,L,R,Phoenix College,ACCAC,Central Arizona College_at_Phoenix College,,,,3,1,1,0,0,0,4.2,1.8,2,3,4,3.4,1,0,0,0,0,45,25,50,50,50,50,25,50,50,50,1659,408,56,1930,,44
04/28/2018,Terp,Bubby,"Terp, Bubby",N,5,-,-,-,Sr.,Jean An,Emory University,University Athletic Association,75,215,1B,,R,R,New York University,University Athletic Association,Emory University_AT_New York University_04/28/2018,,,,5,0,2,1,0,4,4.84,11,3,1,6,3.8,1,1,1,0,0,35,50,30,35,30,40,55,30,35,35,2755,674,126,"8,132",,36
04/08/2018,Texidor,Adrian,"Texidor, Adrian",N,5,-,-,-,Sr.,Owen_Mitchell,Miami University (Ohio),Mid-American Conference,70,160,SS,INF,R,R,Bowling Green State University,Mid-American Conference,Bowling Green State University_AT_Miami University (Ohio)_04/04/2018,,,,4,0,0,1,0,0,4.36,5,2,1,4,3.2,0,1,0,2,0,30,30,45,45,45,35,30,45,50,45,1697,265,77,3701,,39
04/23/2018,Thayer,Takis,"Thayer, Takis",N,5,-,-,-,So.,Scott Naughton,San Diego Mesa College,Pacific Coast,70,175,DH,C,R,R,College of the Desert,Pacific Coast,College of the Desert_AT_San Diego Mesa College_04/24/2018,0,0,0,5,0,1,1,0,1,4.15,7,1,0,6,3.8,0,2,1,,,40,35,55,40,45,45,40,55,45,50,2756,494,84,3068,,43
04/08/2018,Thimsen,Joel,"Thimsen, Joel",N,5,-,-,-,Fr.,Collin_Kannenberg,University of Wisconsin-Stout,Wisconsin Intercollegiate Athletic Conference,73,205,3B,,R,R,University of Wisconsin-Whitewater,Wisconsin Intercollegiate Athletic Conference,University of Wisconsin Stout_AT_University of Wisconsin - Whitewater_04/08/2018,,,,3,1,2,0,0,0,,5,1,1,3,5.3,1,1,0,1,0,35,30,30,30,30,45,40,30,40,30,1790,1333,63,3682,,31
04/07/2018,Thomas,Ako,"Thomas, Ako",N,5,-,-,-,Jr.,Hugo_Belisario,University of Michigan,Big 10,68,160,IF,,R,R,Northwestern University,Big 10,University of Michigan_AT_Northwestern University_04/07/2018,,,,5,0,1,1,0,1,,8,1,1,7,4.6,0,0,1,0,0,60,45,70,55,55,65,45,70,60,60,2757,60,17,3607,,57
03/22/2018,Thomas,Andy,"Thomas, Andy",N,5,-,-,-,So.,Caleb Watkins,Baylor University,Big 12,74,210,1B,C,L,R,University of Kansas,Big 12,Kansas University_AT_Baylor University_03/23/2018,,,,3,1,0,1,0,0,4.44,5,0,3,5,3.75,0,0,0,0,0,50,35,35,50,50,55,45,40,60,50,1396,71,119,1415,,44
03/08/2018,Thomas,Andy,"Thomas, Andy",N,5,-,-,-,So.,John Sanchez,Baylor University,Big 12,74,210,1B,,L,R,George Washington University,Atlantic 10,George Washington University_AT_Baylor University_03/09/2018,,,,3,1,1,1,0,0,,7,2,0,6,3.25,0,0,1,0,0,25,30,40,50,40,30,45,45,55,45,1396,#REF!,100,2228,,37
03/08/2018,Thomas,Andy,"Thomas, Andy",N,5,-,-,-,So.,John Sanchez,Baylor University,Big 12,74,210,1B,,L,R,George Washington University,Atlantic 10,George Washington University_AT_Baylor University_03/09/2018,,,,3,1,1,1,0,0,,7,2,0,6,3.25,0,0,1,0,0,25,30,40,50,40,30,45,45,55,45,1396,#REF!,100,2228,,37
03/31/3018,Thomas,Gardner,"Thomas, Gardner",N,5,-,-,-,So.,Jean An,Washington University in St. Louis,University Athletic Association,69,170,C,,R,R,New York University,University Athletic Association,Washington University in St. Louis_AT_New York University_03/31/2018,,,,2,1,0,1,0,0,4.38,3,0,0,3,3,0,0,0,0,0,35,30,35,45,45,40,35,35,50,45,1589,1750,126,7505,,38
05/05/2018,Thomas,Joey,"Thomas, Joey",N,5,-,-,-,Sr.,Andrew Stockmann,Wichita State University,American Athletic Conference,73,197,C,,R,R,Wichita State University,American Athletic Conference,University of Cincinnati_AT_Wichita State University_05/06/2018,,,,5,0,0,0,0,0,4.5,11,2,2,8,4.4,0,0,0,0,0,35,35,30,50,50,40,40,35,50,50,1233,6,109,4220,"Cincy's senior leader behind the plate, controlled the pitcher effectively by communicating, hit 2nd in the order, glove-first guy with 2.0 POP, not much room for physical growth but a solid D1 backstop at this point",40
03/18/2018,Thomas,Joey,"Thomas, Joey",N,5,-,-,-,Sr.,Michael_Cuva,University of Cincinnati,American Athletic Conference,73,197,C,,R,R,University of Toledo,Mid-American Conference,University of Toledo_AT_University of Cincinnati,0,0,0,4,1,1,1,0,1,,9,2,0,7,4.6,0,0,0,0,0,40,30,40,50,55,40,40,40,60,55,1233,6,30,1135,,43
04/08/2018,Thomas,Joey,"Thomas, Joey",N,5,-,-,-,Sr.,Michael_Cuva,University of Cincinnati,American Athletic Conference,73,197,C,,R,R,University of Memphis,American Athletic Conference,University of Memphis_AT_University of Cincinnati_04/8/2018,0,0,0,5,0,2,2,0,4,4.46,9,1,0,7,3.6,2,0,0,0,1,40,30,40,50,55,40,40,40,60,55,1233,6,30,3687,"Thomas looked pretty good at the plate today, including hitting his second career homer (which was a no doubter). He was a little slower with his pop times today, registering in the 2.03-2.10 range. I still don't love his hit tool, and he doesn't have any one tool that stands out, but I do like him defensively long term. I think he could be a steal in the later rounds of the draft.",43
04/17/2018,Thomas,Spencer,"Thomas, Spencer",N,5,-,-,-,Sr.,Nathan Zaltsman,Highland High School,UT,72,185,1B,P,R,R,East High School,UT,Highland High School_AT_East High School_04/18/2018,0,0,0,4,2,0,1,0,0,4.42,5,0,3,0,5.3,0,0,0,0,0,25,40,40,30,45,30,55,40,35,55,2128,495,124,2729,Good bat speed and swing mechanics that play down due to bad plate discipline. Swung at some bad pitches against some pretty bad competition. He's a big dude so he's probably 1B only. I got a look at him at 1B in a later game.,36
